{
    {1, 0, 4, 1, 0, 1, 1, 1, 0, 1, 0, 1, 2, 4, 1, 0, 1, 0, 0, 0, 3, 3, 13, 0, 0, 3, 1, 0, 5, 0, 0, 0, 1, 1, 0, 0, 8, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 2, 0, 1, 3, 2, 1, 2, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 2, 1, 0, 0, 0, 0, 3, 2, 0, 0, 1, 1, 0}
    {0, 2, 4, 0, 0, 1, 0, 0, 1, 1, 3, 1, 0, 0, 1, 1, 0, 1, 0, 2, 1, 7, 3, 0, 1, 1, 0, 0, 1, 0, 1, 1, 5, 1, 0, 8, 1, 1, 0, 1, 1, 0, 1, 2, 0, 0, 12, 0, 2, 0, 0, 2, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 3, 2, 0, 2, 1, 1, 1, 0, 0, 0, 0, 1, 0}
    {0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 9, 0, 0, 1, 0, 1, 0, 0, 2, 3, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 0, 7, 4, 6, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 9, 1, 0, 10, 0, 0, 1, 0, 4, 0, 0, 0, 0}
    {0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 6, 1, 1, 0, 0, 0, 2, 0, 1, 3, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 5, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1, 0, 4, 0, 10, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 8, 1, 1, 0, 6, 0, 10, 0, 3, 13, 0, 0, 1, 0, 0, 0, 0, 0, 1}
    {0, 2, 0, 1, 1, 1, 8, 0, 1, 0, 3, 0, 0, 2, 6, 0, 1, 0, 0, 4, 0, 5, 1, 0, 1, 0, 3, 3, 0, 0, 0, 0, 1, 1, 3, 0, 1, 0, 0, 2, 0, 1, 0, 3, 0, 1, 1, 0, 2, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 2, 0, 1, 2, 0, 1, 0, 6, 0, 1, 0, 2, 0, 0, 0, 2, 3, 1, 1, 0, 3, 1, 0, 0, 2, 1, 0, 2}
    {0, 0, 2, 2, 0, 0, 4, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 3, 0, 7, 1, 3, 0, 0, 2, 1, 2, 0, 0, 0, 0, 3, 1, 0, 2, 3, 2, 4, 0, 1, 1, 0, 0, 3, 2, 0, 1, 1, 2, 0, 2, 0, 0, 0, 2, 1, 1, 0, 3, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 5, 1, 3, 1, 1, 1, 0, 4, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 2, 0, 0, 3, 0, 0, 2, 0, 0, 0}
    {0, 0, 1, 0, 0, 1, 1, 1, 0, 9, 2, 1, 0, 6, 3, 0, 0, 0, 0, 1, 3, 3, 2, 0, 0, 1, 1, 0, 3, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 1, 4, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 1, 4, 1, 1, 0, 0, 2, 0, 11, 4, 1, 1, 0, 1, 2, 0, 6, 0, 0, 1, 1, 0}
    {0, 0, 1, 2, 0, 2, 0, 0, 1, 1, 1, 0, 3, 0, 0, 5, 0, 2, 0, 3, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 1, 0, 2, 3, 0, 0, 1, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 0, 0, 0, 0, 1, 3, 0, 1, 1, 3, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 8, 0, 0, 2, 1, 0, 9, 1, 0, 0}
    {0, 2, 1, 1, 1, 1, 7, 2, 0, 2, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 1, 0, 2, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 2, 0, 0, 0, 16, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 2, 2, 3, 0, 1, 0, 0, 2, 0}
    {0, 0, 2, 3, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 2, 2, 3, 1, 0, 1, 0, 0, 4, 0, 1, 0, 5, 1, 4, 1, 1, 0, 4, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 3, 0, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 3, 0, 1, 0, 0, 2, 0, 1, 4, 1, 1, 0, 0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 6, 1, 2, 5, 0, 2, 0, 1, 0, 1, 2, 1, 0}
    {0, 0, 1, 0, 0, 1, 3, 1, 0, 2, 2, 0, 0, 6, 2, 8, 0, 0, 0, 0, 1, 0, 4, 1, 7, 11, 1, 1, 0, 1, 0, 1, 1, 0, 0, 4, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 8, 2, 0, 0, 1, 2, 1, 0, 0, 2, 1, 0, 0}
    {0, 1, 0, 3, 4, 0, 2, 1, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 5, 0, 0, 0, 2, 0, 0, 2, 0, 1, 2, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 5, 0, 7, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0, 1, 1, 0, 2, 0, 3, 1, 3, 2, 0, 0, 2, 1, 9, 1, 1, 2, 0, 0, 1, 0, 1, 0, 0, 3, 0}
    {0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 15, 0, 0, 2, 0, 0, 0, 1, 0, 1, 3, 1, 1, 2, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 1, 2, 4, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 2, 1, 2, 0, 0, 7, 1, 1, 4, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 4, 7, 1, 0, 0, 0, 1, 0, 2, 1, 1, 1, 3, 2}
    {0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 1, 0, 2, 0, 2, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 1, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 3, 0, 7, 0, 13, 3, 8, 0, 11, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 5}
    {0, 0, 2, 1, 1, 1, 7, 24, 0, 1, 3, 0, 0, 0, 2, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 4, 0, 0, 2, 1, 3, 2, 14, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0}
    {0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 5, 0, 1, 6, 1, 0, 1, 0, 0, 3, 2, 1, 5, 1, 0, 0, 1, 0, 1, 1, 0, 0, 2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 5, 3, 2, 1, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 5, 1, 1, 5, 0, 0, 3, 0, 0, 0, 1, 2, 3, 2, 0, 1}
    {1, 4, 0, 1, 0, 2, 7, 1, 1, 0, 3, 0, 0, 3, 1, 1, 0, 0, 0, 2, 3, 2, 5, 0, 0, 2, 0, 0, 1, 0, 2, 0, 4, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 4, 1, 1, 3, 0, 1, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 2, 4, 3, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 3}
    {0, 2, 1, 0, 0, 1, 1, 3, 0, 0, 2, 0, 1, 6, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 1, 0, 1, 2, 1, 0, 0, 3, 0, 0, 1, 0, 1, 2, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 4, 4, 1, 1, 3, 0, 0, 0, 0, 5, 0, 2, 1, 0, 2, 3, 2, 1, 1, 0, 0, 0, 1, 0, 2, 1, 1, 2, 1, 0, 3, 0, 1, 1, 1, 2, 2}
    {0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 9, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 2, 4, 2, 1, 0, 2, 1, 4, 0, 0, 0, 1, 1, 0, 3, 1, 1, 0, 0, 5, 0, 0, 1, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 0, 3, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 5, 0, 0, 0, 1, 0, 9, 0, 0, 1, 1, 2, 0, 1, 7, 1, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1}
    {0, 1, 0, 1, 0, 0, 8, 4, 1, 0, 1, 0, 0, 2, 1, 2, 1, 2, 0, 1, 0, 2, 0, 0, 4, 0, 3, 2, 0, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4, 1, 1, 0, 1, 1, 2, 4, 0, 1, 1, 0, 0, 1, 3, 4, 1, 1, 1, 0, 1, 2, 0, 3, 1, 4, 1, 1}
    {0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 3, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 1, 0, 2, 28, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 15, 0, 10, 0, 2, 0, 0}
    {0, 2, 1, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 9, 0, 7, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 4, 1, 1, 0, 3, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 1, 0, 2, 0, 0, 1, 0, 2, 5, 0, 1, 1, 1, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 14, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 1, 1, 5, 0, 1, 0}
    {0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 8, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 7, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 2, 3, 0, 3, 1, 1, 0, 1, 0, 0, 5, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 4, 5, 0, 2, 3, 3, 1, 0, 1, 0, 0, 1, 2, 3}
    {0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 2, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 2, 1, 0, 2, 1, 1, 3, 4, 0, 0, 0, 2, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 3, 3, 0, 2, 1, 1, 1, 0, 14, 3, 0, 2, 0, 0, 2, 0, 2, 1, 1, 1, 0, 1, 0, 0, 0, 10, 0, 0, 2}
    {0, 4, 7, 4, 1, 2, 1, 0, 0, 1, 2, 0, 0, 1, 2, 3, 0, 1, 0, 5, 0, 1, 1, 0, 1, 1, 1, 3, 0, 0, 0, 0, 2, 0, 0, 5, 3, 2, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 2, 3, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 1, 1, 6, 4, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 2, 1, 0, 1, 0, 0, 1, 0}
    {0, 0, 7, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 3, 4, 0, 1, 0, 1, 1, 0, 0, 0, 0, 2, 2, 2, 2, 3, 3, 1, 0, 2, 0, 0, 2, 1, 0, 9, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 1, 0, 0, 2, 3, 0, 0, 0, 0, 2, 0, 3, 6, 2, 0, 0, 1, 1, 0, 0, 0, 0, 2, 9, 0}
    {1, 2, 3, 1, 1, 1, 1, 0, 2, 0, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 3, 1, 1, 3, 0, 1, 1, 0, 1, 0, 5, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 1, 1, 0, 1, 4, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 3, 0, 0, 0, 1, 1, 0, 3, 2, 1, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 1, 1, 1, 4, 1, 1}
    {0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 1, 0, 4, 11, 0, 3, 0, 4, 0, 2, 0, 1, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 4, 0, 1, 2, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 3, 0, 1, 0, 1, 0, 0, 1, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 5, 1, 0, 1, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 5, 0, 0, 8, 0, 0, 1, 1, 1, 1, 2, 0, 0}
    {0, 0, 1, 1, 0, 0, 3, 0, 2, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 5, 0, 5, 0, 0, 0, 1, 0, 4, 1, 0, 1, 1, 0, 2, 3, 1, 0, 1, 1, 2, 0, 1, 5, 3, 1, 0, 2, 0, 1, 2, 2, 1, 1, 0, 0, 5, 0, 0, 0, 1, 0, 1, 0, 2, 7, 1, 1, 1, 0, 0, 0, 0, 4, 1, 2, 1, 1, 2, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 2, 1, 0}
    {0, 2, 0, 1, 0, 1, 1, 0, 2, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 1, 1, 5, 0, 2, 0, 2, 0, 0, 1, 0, 2, 1, 0, 1, 0, 3, 0, 3, 1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 4, 0, 1, 1, 1, 3, 0, 1, 3, 6, 2, 1, 3, 1, 0, 1, 0, 6, 1, 1, 2, 0, 0, 0, 0, 1, 5, 0, 0, 2, 1, 0, 2, 0, 4, 0, 0, 0, 3}
    {0, 0, 1, 0, 0, 1, 3, 0, 0, 2, 5, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 9, 0, 2, 0, 2, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 7, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 5, 1, 3, 5, 0, 1, 4, 0, 0, 6, 1, 2, 0, 0, 0, 1, 2, 3, 1, 1, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0}
    {0, 1, 0, 1, 0, 1, 2, 4, 1, 0, 0, 0, 0, 6, 7, 0, 1, 0, 0, 0, 0, 1, 5, 0, 3, 0, 1, 4, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 3, 4, 0, 1, 0, 0, 4, 0, 2, 0, 1, 0, 0, 0, 5, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 7, 3, 1, 1, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0}
    {0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 7, 2, 2, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2, 3, 0, 0, 3, 1, 2, 0, 0, 2, 3, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 3, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 0, 1, 0, 0, 6, 3, 0, 0, 0, 0, 0, 1, 6, 4, 1, 1, 1, 2, 3, 0, 1, 2, 2, 1, 1}
    {0, 3, 3, 4, 1, 0, 3, 1, 1, 1, 2, 0, 0, 1, 0, 2, 0, 0, 0, 4, 0, 4, 2, 0, 0, 2, 2, 1, 1, 0, 0, 0, 2, 1, 2, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1, 1, 1, 3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 2, 1, 5, 2, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 0, 0, 0, 4, 1, 0, 0, 0, 1, 0, 0, 3, 8, 0, 0, 0, 2, 0, 0, 0, 0, 3, 2, 0}
    {0, 0, 2, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 2, 0, 6, 5, 0, 1, 0, 1, 6, 0, 0, 0, 0, 2, 3, 1, 2, 1, 0, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 2, 2, 1, 3, 2, 1, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 1, 5, 0, 4, 0, 0, 0, 4}
    {1, 1, 1, 2, 2, 1, 1, 1, 0, 0, 3, 2, 1, 2, 3, 1, 1, 0, 0, 1, 2, 2, 3, 0, 1, 3, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0, 1, 2, 0, 1, 3, 0, 4, 0, 0, 0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 0, 2, 0, 2, 1, 0, 1, 0, 0, 5, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 0, 4, 0, 3, 2, 0, 1, 0, 2, 0, 2}
